index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
45,Cora,GATConv,1.0,mean,3,110,3.942370414733887,0.9150507848568792,0.9048784467141416,0.8394833948339483,0.8221687613913921
46,Cora,SGConv,1.0,,1,150,5.798861980438232,0.88134810710988,0.8771329741048906,0.8653136531365314,0.8448835244005705
47,Cora,SGConv,1.0,,1,150,6.233904123306274,0.8836565096952909,0.8727143391827464,0.7933579335793358,0.773560299683913
48,Cora,SGConv,1.0,,1,150,7.092686653137207,0.8887349953831948,0.8809502743310871,0.8505535055350554,0.8471564035942799
49,Cora,SGConv,1.0,,1,150,6.490316867828369,0.8887349953831948,0.880185368261541,0.8468634686346863,0.8144718204339089
50,Cora,SGConv,1.0,,1,150,6.940623044967651,0.8882733148661126,0.8793280162718856,0.8302583025830258,0.8129312282371269
51,Cora,SGConv,1.0,,2,160,7.673155546188354,0.909972299168975,0.9028580227926284,0.9003690036900369,0.8939467361555643
52,Cora,SGConv,1.0,,2,160,7.388715267181396,0.9104339796860572,0.90148328418704,0.8819188191881919,0.8674942401226718
53,Cora,SGConv,1.0,,2,160,7.824955463409424,0.9085872576177284,0.8923508011348342,0.8690036900369004,0.8493697856357284
54,Cora,SGConv,1.0,,2,160,8.525954723358154,0.920129270544783,0.911755026686112,0.8819188191881919,0.8692028372305003
55,Cora,SGConv,1.0,,2,160,7.87359094619751,0.91735918744229,0.9125620293603036,0.8726937269372693,0.8571873851572371
56,Cora,SGConv,1.0,,3,180,9.160334348678589,0.8836565096952909,0.8672370399665086,0.8671586715867159,0.8543271072095705
57,Cora,SGConv,1.0,,3,180,9.248393774032593,0.9132040627885504,0.9054586374770824,0.8690036900369004,0.8537373879549193
58,Cora,SGConv,1.0,,3,180,9.091210126876833,0.8951985226223453,0.8842400546847975,0.8671586715867159,0.8481228105492095
59,Cora,SGConv,1.0,,3,180,8.486334800720215,0.9039704524469068,0.8876361337124558,0.8468634686346863,0.8269691527346602
60,Cora,SGConv,1.0,,3,180,9.241822242736816,0.912742382271468,0.907241458937188,0.8690036900369004,0.8402071238403837
61,Cora,SSGConv,1.0,,1,150,7.7847959995269775,0.8882733148661126,0.8768945369747712,0.8007380073800738,0.7815606937076207
62,Cora,SSGConv,1.0,,1,150,7.965567111968994,0.8938134810710988,0.8863340205288173,0.8154981549815498,0.8086115471607591
63,Cora,SSGConv,1.0,,1,150,7.941881656646728,0.8915050784856879,0.8846712313701846,0.8523985239852399,0.8237330845168083
64,Cora,SSGConv,1.0,,1,150,8.071006298065186,0.8933518005540166,0.8884053419646284,0.8542435424354243,0.8308766393520589
65,Cora,SSGConv,1.0,,1,150,6.803902626037598,0.8979686057248384,0.8915308186921315,0.8154981549815498,0.7965893467733327
66,Cora,SSGConv,1.0,,2,200,10.255871772766112,0.9307479224376732,0.9245229178542552,0.8579335793357934,0.830858569100263
67,Cora,SSGConv,1.0,,2,200,9.757433414459229,0.925207756232687,0.9180772786650104,0.8911439114391144,0.8824688516985832
68,Cora,SSGConv,1.0,,2,200,10.368160009384155,0.9293628808864266,0.9226501260700104,0.8874538745387454,0.8794947532371996
69,Cora,SSGConv,1.0,,2,200,10.12345838546753,0.9312096029547552,0.924607662402226,0.8763837638376384,0.862617999657946
70,Cora,SSGConv,1.0,,2,200,9.426527261734009,0.9284395198522624,0.920054766851151,0.8911439114391144,0.8826611598201219
71,Cora,SSGConv,1.0,,3,200,11.7750985622406,0.9150507848568792,0.9059395713622715,0.8763837638376384,0.8632239901904976
72,Cora,SSGConv,1.0,,3,200,12.067044734954834,0.922899353647276,0.9149811598088096,0.8837638376383764,0.8724824095523179
73,Cora,SSGConv,1.0,,3,200,10.39870285987854,0.9233610341643582,0.9136458888916412,0.8929889298892989,0.8855677511190309
74,Cora,SSGConv,1.0,,3,200,10.054574251174929,0.9210526315789472,0.9114300899863734,0.8819188191881919,0.861492812556935
75,Cora,SSGConv,1.0,,3,200,11.58989644050598,0.922437673130194,0.9128992944191182,0.8726937269372693,0.8609761721397409
76,Cora,GMM,,mean,1,160,3.3563761711120605,0.9316712834718376,0.9296451174605976,0.7287822878228782,0.7011703568516889
77,Cora,GMM,,mean,1,160,3.3230514526367188,0.9709141274238228,0.9738810359164052,0.8523985239852399,0.8325107429995029
78,Cora,GMM,,mean,1,160,3.0541558265686035,0.9672206832871652,0.9683581626771346,0.8376383763837638,0.8180562042320778
79,Cora,GMM,,mean,1,160,3.3788650035858154,0.9718374884579872,0.9743445155272824,0.8505535055350554,0.8350932790820809
80,Cora,GMM,,mean,1,160,3.355846643447876,0.9722991689750692,0.9734392001383548,0.8265682656826568,0.8126223211498409
81,Cora,GMM,,mean,2,140,3.513171672821045,0.979686057248384,0.9800855716468986,0.8708487084870848,0.8539315695402135
82,Cora,GMM,,mean,2,140,3.549545288085937,0.98938134810711,0.9899264116204668,0.8634686346863468,0.8516676913541108
83,Cora,GMM,,mean,2,140,3.691049337387085,0.9939981532779316,0.9931909369424076,0.8966789667896679,0.8923774103095564
84,Cora,GMM,,mean,2,140,3.688475847244263,0.9829178208679594,0.9837232583892794,0.8929889298892989,0.8707163845646241
85,Cora,GMM,,mean,2,140,3.715952634811402,0.9935364727608494,0.9941100496773512,0.8634686346863468,0.8581698176776927
86,Cora,GMM,,mean,3,120,3.223080635070801,0.984764542936288,0.983007648589587,0.8819188191881919,0.8720657942165132
87,Cora,GMM,,mean,3,120,3.282963991165161,0.9916897506925209,0.9915219957463642,0.8763837638376384,0.8627398566113355
88,Cora,GMM,,mean,3,120,3.307882785797119,0.98938134810711,0.9878554945466016,0.8450184501845018,0.8233658309708379
89,Cora,GMM,,mean,3,120,3.488210678100586,0.9889196675900276,0.9874616940865928,0.8782287822878229,0.8571809961442254
90,Cora,GMM,,mean,3,120,3.198556900024414,0.989843028624192,0.9890922948400404,0.8892988929889298,0.8832441474122599
91,BZR,GCNConv,,add,2,400,7.838016271591186,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
92,BZR,GCNConv,,add,2,400,8.665091753005981,0.7746913580246914,0.4365217391304347,0.8395061728395061,0.4563758389261745
93,BZR,GCNConv,,add,2,400,8.07214879989624,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
94,BZR,GCNConv,,add,2,400,7.889640808105469,0.7901234567901234,0.4554621848739495,0.7901234567901234,0.4413793103448276
95,BZR,GCNConv,,add,2,400,8.089289665222168,0.7993827160493827,0.4442538593481989,0.7407407407407407,0.425531914893617
96,BZR,GCNConv,,add,3,400,9.924792528152466,0.8611111111111112,0.7317436661698957,0.7901234567901234,0.6609209554296971
97,BZR,GCNConv,,add,3,400,10.06306004524231,0.8364197530864198,0.6787097498456414,0.7777777777777778,0.6318181818181818
98,BZR,GCNConv,,add,3,400,10.432775974273682,0.8333333333333334,0.7,0.8148148148148148,0.6199562089458868
99,BZR,GCNConv,,add,3,400,10.03241515159607,0.8271604938271605,0.6888888888888889,0.7901234567901234,0.6222222222222222
100,BZR,GCNConv,,add,3,400,10.463917255401611,0.8333333333333334,0.6698369565217391,0.7901234567901234,0.569283703472005
101,BZR,GCNConv,,add,4,2500,82.00942921638489,1.0,1.0,0.7654320987654321,0.5777777777777778
102,BZR,GCNConv,,add,4,2500,79.85279440879822,0.9938271604938272,0.990981461893893,0.8271604938271605,0.7136363636363636
103,BZR,GCNConv,,add,4,2500,79.27195286750793,0.9814814814814816,0.9717753644230211,0.8024691358024691,0.7022058823529411
104,BZR,GCNConv,,add,4,2500,80.38111424446106,0.984567901234568,0.9752198852772468,0.7037037037037037,0.644736842105263
105,BZR,GCNConv,,add,4,2500,82.17036700248718,1.0,1.0,0.7530864197530864,0.6105769230769231
106,BZR,SGConv,1.0,,2,300,6.375370025634766,0.7839506172839507,0.4394463667820069,0.8024691358024691,0.4452054794520548
107,BZR,SGConv,1.0,,2,300,5.988226652145386,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
108,BZR,SGConv,1.0,,2,300,5.679896831512451,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
109,BZR,SGConv,1.0,,2,300,5.822051048278809,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
110,BZR,SGConv,1.0,,2,300,5.870117902755737,0.8024691358024691,0.4452054794520548,0.7283950617283951,0.4214285714285714
111,BZR,SGConv,1.0,,3,1500,39.040995836257935,0.8549382716049383,0.7198211624441133,0.8024691358024691,0.6884615384615385
112,BZR,SGConv,1.0,,3,1500,37.046263217926025,0.8888888888888888,0.818238484074051,0.8148148148148148,0.6199562089458868
113,BZR,SGConv,1.0,,3,1500,38.09716582298279,0.8518518518518519,0.6959649671567094,0.8271604938271605,0.7274038461538462
114,BZR,SGConv,1.0,,3,1500,38.48674297332764,0.8703703703703703,0.7666666666666667,0.8148148148148148,0.5896656534954408
115,BZR,SGConv,1.0,,3,1500,37.2130491733551,0.904320987654321,0.8290412078092289,0.8024691358024691,0.7249575551782683
116,BZR,SGConv,1.0,,4,1100,32.06215000152588,0.8765432098765432,0.7744203857132911,0.8395061728395061,0.7407042600344742
117,BZR,SGConv,1.0,,4,1100,33.30891418457031,0.8425925925925926,0.7304184680642792,0.8148148148148148,0.5896656534954408
118,BZR,SGConv,1.0,,4,1100,35.20361685752869,0.9475308641975309,0.9125033756413718,0.8148148148148148,0.7467166979362101
119,BZR,SGConv,1.0,,4,1100,33.307708978652954,0.910493827160494,0.8643274853801169,0.7901234567901234,0.5979562043795621
120,BZR,SGConv,1.0,,4,1100,34.323686838150024,0.9783950617283952,0.967251461988304,0.8765432098765432,0.8138786764705883
121,BZR,SSGConv,1.0,,2,300,6.320177793502808,0.7839506172839507,0.4394463667820069,0.8024691358024691,0.4452054794520548
122,BZR,SSGConv,1.0,,2,300,6.154329776763916,0.7839506172839507,0.4394463667820069,0.8024691358024691,0.4452054794520548
123,BZR,SSGConv,1.0,,2,300,5.991153955459595,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
124,BZR,SSGConv,1.0,,2,300,6.118032693862915,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
125,BZR,SSGConv,1.0,,2,300,6.31343674659729,0.8117283950617284,0.4480408858603066,0.691358024691358,0.4087591240875912
126,BZR,SSGConv,1.0,,3,1400,36.28306913375855,0.8641975308641975,0.7555555555555555,0.8148148148148148,0.7008126077320858
127,BZR,SSGConv,1.0,,3,1400,35.62931418418884,0.8981481481481481,0.8301536115391336,0.7901234567901234,0.6765327695560254
128,BZR,SSGConv,1.0,,3,1400,35.90785551071167,0.845679012345679,0.7301439232409381,0.8641975308641975,0.7398540145985402
129,BZR,SSGConv,1.0,,3,1400,36.030762910842896,0.8179012345679012,0.6963352448729965,0.8765432098765432,0.6875
130,BZR,SSGConv,1.0,,3,1400,35.414794921875,0.8888888888888888,0.8134953629677006,0.8148148148148148,0.7008126077320858
131,BZR,SSGConv,1.0,,4,1000,31.212350130081177,0.9783950617283952,0.967251461988304,0.7777777777777778,0.6649816176470589
132,BZR,SSGConv,1.0,,4,1000,32.173393964767456,0.9475308641975309,0.918673498014086,0.8641975308641975,0.7906976744186047
133,BZR,SSGConv,1.0,,4,1000,33.38197588920593,0.9753086419753086,0.9631713554987212,0.8024691358024691,0.6727272727272727
134,BZR,SSGConv,1.0,,4,1000,31.13139843940735,0.9444444444444444,0.9143763213530656,0.7901234567901234,0.7022702702702702
135,BZR,SSGConv,1.0,,4,1000,32.52357459068298,0.9783950617283952,0.9665126168293294,0.8271604938271605,0.75
136,BZR,TAGConv,2.0,,2,900,18.00855779647827,0.8209876543209876,0.6033434650455928,0.8024691358024691,0.543661971830986
137,BZR,TAGConv,2.0,,2,900,17.602609872817993,0.8333333333333334,0.7238636363636364,0.8641975308641975,0.7398540145985402
138,BZR,TAGConv,2.0,,2,900,18.43117475509644,0.8271604938271605,0.5826278984173722,0.7654320987654321,0.5186111979981233
139,BZR,TAGConv,2.0,,2,900,18.06758141517639,0.8425925925925926,0.7375101269241155,0.8148148148148148,0.7145877378435518
140,BZR,TAGConv,2.0,,2,900,18.329135417938232,0.8333333333333334,0.6954675207129429,0.8641975308641975,0.7805959123368629
141,BZR,TAGConv,2.0,,3,500,13.3891921043396,0.8919753086419753,0.8474801952899087,0.8395061728395061,0.7407042600344742
142,BZR,TAGConv,2.0,,3,500,13.150837659835815,0.904320987654321,0.8463632887189292,0.7654320987654321,0.6537682789651293
143,BZR,TAGConv,2.0,,3,500,14.836869239807127,0.9074074074074074,0.8465909090909092,0.8148148148148148,0.7145877378435517
144,BZR,TAGConv,2.0,,3,500,14.47175359725952,0.8672839506172839,0.7815170856399078,0.8271604938271605,0.6977611940298507
145,BZR,TAGConv,2.0,,3,500,13.263195037841797,0.9135802469135802,0.8682850339740984,0.8518518518518519,0.7065217391304348
146,BZR,TAGConv,2.0,,4,700,25.01540517807007,0.9197530864197532,0.8734375000000001,0.7777777777777778,0.7012295081967214
147,BZR,TAGConv,2.0,,4,700,23.561071157455444,0.9537037037037036,0.9290459157602744,0.8888888888888888,0.8109929997407311
148,BZR,TAGConv,2.0,,4,700,24.5066146850586,0.9135802469135802,0.8807508281192491,0.8271604938271605,0.6576086956521738
149,BZR,TAGConv,2.0,,4,700,25.639446020126343,0.9722222222222222,0.9592093667380084,0.9012345679012346,0.8167420814479638
150,BZR,TAGConv,2.0,,4,700,24.88565158843994,0.984567901234568,0.9749128919860628,0.7654320987654321,0.6897802862326143
151,BZR,GMM,,mean,2,200,4.306231021881104,0.8117283950617284,0.4480408858603066,0.691358024691358,0.4087591240875912
152,BZR,GMM,,mean,2,200,5.245590925216675,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
153,BZR,GMM,,mean,2,200,4.69627046585083,0.7808641975308642,0.4519594997022036,0.8271604938271605,0.4527027027027027
154,BZR,GMM,,mean,2,200,4.225082635879517,0.7993827160493827,0.4442538593481989,0.7407407407407407,0.425531914893617
155,BZR,GMM,,mean,2,200,4.148148059844971,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
156,BZR,GMM,,mean,3,700,18.448923349380493,0.8580246913580247,0.7323852617970266,0.7407407407407407,0.6322162162162163
157,BZR,GMM,,mean,3,700,18.10993766784668,0.8487654320987654,0.7126359802342208,0.7777777777777778,0.6318181818181818
158,BZR,GMM,,mean,3,700,18.388160467147827,0.8611111111111112,0.7621339424096583,0.8395061728395061,0.6443768996960486
159,BZR,GMM,,mean,3,700,17.08829927444458,0.8858024691358025,0.7794336810730254,0.7901234567901234,0.6902137232845895
160,BZR,GMM,,mean,3,700,17.69688582420349,0.8672839506172839,0.7815170856399078,0.7901234567901234,0.6222222222222222
161,BZR,GMM,,mean,4,1000,31.463890314102173,0.9228395061728396,0.8660160449921429,0.7901234567901234,0.7129455909943715
162,BZR,GMM,,mean,4,1000,31.315638780593872,0.9506172839506172,0.923017523017523,0.8024691358024691,0.6884615384615385
163,BZR,GMM,,mean,4,1000,29.78063559532165,0.9475308641975309,0.9237277573911236,0.8395061728395061,0.7407042600344743
164,BZR,GMM,,mean,4,1000,30.65950584411621,0.9228395061728396,0.8775824806927925,0.8641975308641975,0.7805959123368629
165,BZR,GMM,,mean,4,1000,30.4302625656128,0.9907407407407408,0.9854819196128513,0.7901234567901234,0.7022702702702702
166,BZR,GINConv,,,2,1200,22.08263182640076,0.9135802469135802,0.8420942699993039,0.7654320987654321,0.6384778012684988
167,BZR,GINConv,,,2,1200,22.1164710521698,0.9197530864197532,0.8634949442571946,0.8641975308641975,0.7689914441275603
168,BZR,GINConv,,,2,1200,21.955113410949707,0.9382716049382716,0.9026442307692308,0.8765432098765432,0.7954545454545456
169,BZR,GINConv,,,2,1200,22.47765827178955,0.904320987654321,0.8444599303135888,0.8518518518518519,0.7251131221719458
170,BZR,GINConv,,,2,1200,22.994564533233643,0.8919753086419753,0.804101093509769,0.8395061728395061,0.7526427061310782
171,BZR,GINConv,,,3,1200,26.63867282867432,1.0,1.0,0.8641975308641975,0.7805959123368629
172,BZR,GINConv,,,3,1200,26.7920446395874,0.9969135802469136,0.995420559426722,0.8395061728395061,0.7269898885143894
173,BZR,GINConv,,,3,1200,27.28852391242981,1.0,1.0,0.7901234567901234,0.7022702702702703
174,BZR,GINConv,,,3,1200,27.59396195411682,1.0,1.0,0.7037037037037037,0.4818763326226013
175,BZR,GINConv,,,3,1200,26.86184144020081,1.0,1.0,0.7901234567901234,0.6902137232845895
176,BZR,GINConv,,,4,200,5.498407602310181,0.8888888888888888,0.8267894267894268,0.8765432098765432,0.7554347826086957
177,BZR,GINConv,,,4,200,5.269145965576172,0.9166666666666666,0.872282648368494,0.7901234567901234,0.7022702702702702
178,BZR,GINConv,,,4,200,5.420738697052002,0.9166666666666666,0.8645296167247386,0.8518518518518519,0.6844155844155844
179,BZR,GINConv,,,4,200,5.234903812408447,0.9691358024691358,0.9495106900205696,0.8395061728395061,0.7942153605628298
180,BZR,GINConv,,,4,200,5.481385946273804,0.8827160493827161,0.8448901431163072,0.8024691358024691,0.7734265734265735
181,BZR,GATConv,1.0,mean,2,2000,58.43160128593445,0.8981481481481481,0.81801160831305,0.7901234567901234,0.7022702702702703
182,BZR,GATConv,1.0,mean,2,2000,58.46801424026489,0.8703703703703703,0.7879448980863928,0.8271604938271605,0.6792986425339366
183,BZR,GATConv,1.0,mean,2,2000,57.78191018104553,0.8580246913580247,0.7280291970802919,0.7901234567901234,0.6222222222222222
184,BZR,GATConv,1.0,mean,2,2000,57.3453209400177,0.8518518518518519,0.7635467980295566,0.8271604938271605,0.6977611940298507
185,BZR,GATConv,1.0,mean,2,2000,57.15798735618591,0.8487654320987654,0.7541463414634146,0.8641975308641975,0.7213012198936504
186,BZR,GATConv,1.0,mean,3,2200,96.26365065574646,0.9475308641975309,0.92046783625731,0.8271604938271605,0.7136363636363636
