index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
77,Cora,GMM,,mean,1,160,3.2163424491882324,0.9722991689750692,0.9741037695759014,0.8745387453874539,0.87006300298751
78,Cora,GMM,,mean,1,160,3.397657871246338,0.9732225300092336,0.9755194595386032,0.8579335793357934,0.8487291409058345
79,Cora,GMM,,mean,1,160,4.764847755432129,0.9390581717451524,0.9404000273428462,0.7583025830258303,0.7229889363544358
80,Cora,GMM,,mean,1,160,3.3494060039520264,0.971375807940905,0.9733027996761264,0.8357933579335793,0.8155859301712441
81,Cora,GMM,,mean,2,140,3.2378082275390625,0.9916897506925209,0.9910240555471412,0.8782287822878229,0.8651136133020783
82,Cora,GMM,,mean,2,140,3.469698667526245,0.9755309325946444,0.9755739772095188,0.8523985239852399,0.8374113357862835
83,Cora,GMM,,mean,2,140,3.3662774562835693,0.9833795013850416,0.9834940549665774,0.8726937269372693,0.8551374389765195
84,Cora,GMM,,mean,2,140,3.5986812114715576,0.9907663896583564,0.9903439045278604,0.8856088560885609,0.8745641042886847
85,Cora,GMM,,mean,2,140,3.634450912475586,0.9912280701754386,0.990846599641488,0.8690036900369004,0.8518504798163394
86,Cora,GMM,,mean,3,120,3.2531840801239014,0.9903047091412742,0.9910488664539454,0.8745387453874539,0.8539261263552503
87,Cora,GMM,,mean,3,120,4.936641693115234,0.979224376731302,0.9748561084360552,0.7878228782287823,0.7556181470781013
88,Cora,GMM,,mean,3,120,3.3959782123565674,0.9861495844875346,0.984651572236882,0.8671586715867159,0.8587607362810595
89,Cora,GMM,,mean,3,120,3.182164192199707,0.98938134810711,0.9893800701445912,0.8597785977859779,0.8349236474845902
90,Cora,GMM,,mean,3,120,3.37908148765564,0.994921514312096,0.9940368334803588,0.8413284132841329,0.8363866365843332
91,BZR,GCNConv,,add,2,400,9.057025671005247,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
92,BZR,GCNConv,,add,2,400,9.005398035049438,0.8024691358024691,0.4452054794520548,0.7283950617283951,0.4214285714285714
93,BZR,GCNConv,,add,2,400,8.958961725234985,0.808641975308642,0.4906693711967546,0.7407407407407407,0.425531914893617
94,BZR,GCNConv,,add,2,400,9.814521074295044,0.7716049382716049,0.4355400696864112,0.8518518518518519,0.46
95,BZR,GCNConv,,add,2,400,10.477763414382936,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
