index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
84,Cora,GMM,,mean,2,140,4.185042381286621,0.9875346260387812,0.987246590410626,0.8690036900369004,0.8513029442895684
85,Cora,GMM,,mean,2,140,3.879581212997437,0.9921514312096028,0.9919163994282432,0.8745387453874539,0.8583972120453698
86,Cora,GMM,,mean,3,120,3.621997594833374,0.9866112650046168,0.9862797720163676,0.9022140221402214,0.8892380318292247
87,Cora,GMM,,mean,3,120,3.196984052658081,0.994921514312096,0.9944920656250924,0.8782287822878229,0.8621579283340216
88,Cora,GMM,,mean,3,120,3.177741527557373,0.9935364727608494,0.9923846004461152,0.8948339483394834,0.885149717673898
89,Cora,GMM,,mean,3,120,3.476528644561768,0.9889196675900276,0.9874344664660988,0.8616236162361623,0.8488659298975662
90,Cora,GMM,,mean,3,120,3.560063600540161,0.981994459833795,0.9794925290198851,0.8966789667896679,0.8744720078521764
91,BZR,GCNConv,,add,2,400,8.46311068534851,0.7839506172839507,0.4660514172709295,0.8271604938271605,0.4527027027027027
92,BZR,GCNConv,,add,2,400,9.676414251327516,0.7870370370370371,0.4673972602739726,0.8148148148148148,0.4489795918367346
93,BZR,GCNConv,,add,2,400,9.29447078704834,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
94,BZR,GCNConv,,add,2,400,9.355382919311523,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
95,BZR,GCNConv,,add,2,400,9.388033628463743,0.7839506172839507,0.4394463667820069,0.8024691358024691,0.4452054794520548
96,BZR,GCNConv,,add,3,400,11.66331672668457,0.8117283950617284,0.6479201923933375,0.8518518518518519,0.7409381663113006
97,BZR,GCNConv,,add,3,400,11.649856805801392,0.808641975308642,0.6869662781275322,0.7777777777777778,0.6495192307692308
98,BZR,GCNConv,,add,3,400,11.823280811309814,0.8024691358024691,0.5709674749648266,0.9012345679012346,0.7226027397260275
99,BZR,GCNConv,,add,3,400,11.852017402648926,0.8271604938271605,0.6452924616828276,0.8148148148148148,0.6666666666666667
100,BZR,GCNConv,,add,3,400,11.633713483810425,0.8179012345679012,0.6005433079093094,0.8271604938271605,0.6007042253521127
101,BZR,GCNConv,,add,4,2500,86.02081441879272,0.9876543209876544,0.9807543807543808,0.8271604938271605,0.7593378607809848
102,BZR,GCNConv,,add,4,2500,86.63167691230774,0.9753086419753086,0.96355455568054,0.8641975308641975,0.7906976744186047
103,BZR,GCNConv,,add,4,2500,87.42003297805786,0.9783950617283952,0.9679439159870532,0.8148148148148148,0.7266591676040495
