index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
159,BZR,GMM,,mean,3,700,18.627044200897217,0.8487654320987654,0.6978014656895403,0.8148148148148148,0.6199562089458868
160,BZR,GMM,,mean,3,700,19.127222776412964,0.8703703703703703,0.755656108597285,0.7901234567901234,0.6429867772880478
161,BZR,GMM,,mean,4,1000,32.49732494354248,0.9290123456790124,0.8845993031358885,0.7901234567901234,0.6902137232845894
162,BZR,GMM,,mean,4,1000,32.717787742614746,0.9691358024691358,0.9513221153846154,0.8024691358024691,0.7022058823529411
163,BZR,GMM,,mean,4,1000,32.10127353668213,0.8796296296296297,0.8043205574912893,0.7901234567901234,0.6222222222222222
164,BZR,GMM,,mean,4,1000,32.43827795982361,0.8734567901234568,0.7705184238257294,0.8518518518518519,0.7409381663113006
165,BZR,GMM,,mean,4,1000,32.297497510910034,0.9567901234567902,0.9310344827586208,0.8641975308641975,0.7689914441275603
166,BZR,GINConv,,,2,1200,22.843604564666748,0.9382716049382716,0.9014778325123152,0.8271604938271605,0.6977611940298507
167,BZR,GINConv,,,2,1200,23.74761700630188,0.910493827160494,0.8376837631938087,0.8024691358024691,0.6727272727272727
168,BZR,GINConv,,,2,1200,24.356996536254883,0.8950617283950617,0.8214933886440239,0.8518518518518519,0.7251131221719457
169,BZR,GINConv,,,2,1200,23.23770022392273,0.904320987654321,0.8463632887189293,0.9135802469135802,0.8344525547445255
170,BZR,GINConv,,,2,1200,23.00814199447632,0.9197530864197532,0.8533732507136392,0.8518518518518519,0.7857142857142857
171,BZR,GINConv,,,3,1200,28.13753700256348,1.0,1.0,0.9135802469135802,0.8444444444444446
172,BZR,GINConv,,,3,1200,28.106131315231323,1.0,1.0,0.8518518518518519,0.7409381663113006
173,BZR,GINConv,,,3,1200,28.893678903579712,1.0,1.0,0.8641975308641975,0.7555555555555555
174,BZR,GINConv,,,3,1200,28.5943615436554,1.0,1.0,0.8641975308641975,0.7555555555555555
175,BZR,GINConv,,,3,1200,28.70465350151062,1.0,1.0,0.8518518518518519,0.7545454545454546
176,BZR,GINConv,,,4,200,5.698087215423584,0.9475308641975309,0.9195853711949776,0.8641975308641975,0.7398540145985402
177,BZR,GINConv,,,4,200,5.628515720367432,0.9135802469135802,0.8682850339740984,0.8395061728395061,0.6443768996960486
178,BZR,GINConv,,,4,200,5.864580631256104,0.9475308641975309,0.922149510254272,0.8641975308641975,0.7906976744186047
179,BZR,GINConv,,,4,200,5.677346229553223,0.9228395061728396,0.8949239171325905,0.8148148148148148,0.7625561852648036
180,BZR,GINConv,,,4,200,5.811074733734131,0.9907407407407408,0.9864031222460028,0.9012345679012346,0.8363636363636364
181,BZR,GATConv,1.0,mean,2,2000,62.14263653755188,0.8672839506172839,0.7727057671914511,0.8518518518518519,0.7545454545454544
182,BZR,GATConv,1.0,mean,2,2000,64.12848997116089,0.8641975308641975,0.7518624242846204,0.7654320987654321,0.6009852216748769
183,BZR,GATConv,1.0,mean,2,2000,63.92300248146057,0.8765432098765432,0.7980427600822788,0.8395061728395061,0.6925547445255473
184,BZR,GATConv,1.0,mean,2,2000,64.29339814186096,0.8302469135802469,0.6607975635290758,0.8148148148148148,0.6666666666666666
185,BZR,GATConv,1.0,mean,2,2000,64.13751745223999,0.8333333333333334,0.6579605880512981,0.7777777777777778,0.5597826086956521
186,BZR,GATConv,1.0,mean,3,2200,104.57767701148988,0.910493827160494,0.8467085406640019,0.8888888888888888,0.8359955005624298
187,BZR,GATConv,1.0,mean,3,2200,103.5812132358551,0.8950617283950617,0.8164978678038379,0.8271604938271605,0.7274038461538461
188,BZR,GATConv,1.0,mean,3,2200,105.04293775558472,0.9320987654320988,0.8987212276214833,0.9012345679012346,0.7896103896103897
189,BZR,GATConv,1.0,mean,3,2200,103.74819874763487,0.9290123456790124,0.8886947170318591,0.8518518518518519,0.7409381663113006
190,BZR,GATConv,1.0,mean,3,2200,104.95272135734558,0.8703703703703703,0.7931034482758621,0.8641975308641975,0.7398540145985402
191,BZR,GATConv,1.0,mean,4,1200,75.89482712745667,0.9475308641975309,0.9177308778061568,0.7901234567901234,0.6902137232845895
192,BZR,GATConv,1.0,mean,4,1200,76.15749907493591,0.9475308641975309,0.9195853711949776,0.8765432098765432,0.8052884615384615
193,BZR,GATConv,1.0,mean,4,1200,74.96235823631287,0.9691358024691358,0.9474980554835364,0.8148148148148148,0.7550896996573271
194,BZR,GATConv,1.0,mean,4,1200,73.91851019859314,0.925925925925926,0.8831730769230769,0.8271604938271605,0.6977611940298507
195,BZR,GATConv,1.0,mean,4,1200,76.29761981964111,0.9166666666666666,0.857280365445795,0.8271604938271605,0.7593378607809848
196,BZR,SAGEConv,,mean,2,1500,29.15001392364502,0.8117283950617284,0.6237936613686115,0.8395061728395061,0.5728194726166328
197,BZR,SAGEConv,,mean,2,1500,28.596604347229004,0.7993827160493827,0.4982727814175104,0.7901234567901234,0.4413793103448276
198,BZR,SAGEConv,,mean,2,1500,28.739909172058105,0.8364197530864198,0.6988161010260457,0.8148148148148148,0.6199562089458868
199,BZR,SAGEConv,,mean,2,1500,28.873113870620728,0.8364197530864198,0.6988161010260457,0.7777777777777778,0.6495192307692307
200,BZR,SAGEConv,,mean,2,1500,27.12939977645874,0.8271604938271605,0.6841885399986075,0.8271604938271605,0.7136363636363636
201,BZR,SAGEConv,,mean,3,1200,24.72524309158325,0.8672839506172839,0.7757496740547587,0.8148148148148148,0.6666666666666667
202,BZR,SAGEConv,,mean,3,1200,24.51247000694275,0.8858024691358025,0.8166271510516252,0.8641975308641975,0.6990881458966566
203,BZR,SAGEConv,,mean,3,1200,25.065358638763428,0.8703703703703703,0.7666666666666666,0.8148148148148148,0.6666666666666667
204,BZR,SAGEConv,,mean,3,1200,24.54982352256775,0.9228395061728396,0.8745644599303136,0.7654320987654321,0.5777777777777777
205,BZR,SAGEConv,,mean,3,1200,24.969895124435425,0.8981481481481481,0.8124704025256512,0.7901234567901234,0.7129455909943716
206,BZR,SAGEConv,,mean,4,2000,51.115915298461914,0.9907407407407407,0.9862616782801656,0.8888888888888888,0.828752642706131
207,BZR,SAGEConv,,mean,4,2000,48.207279205322266,0.9907407407407407,0.9858091831520549,0.7407407407407407,0.58113765082492
208,BZR,SAGEConv,,mean,4,2000,48.95978856086731,0.9938271604938271,0.9904862579281184,0.8518518518518519,0.7663461538461538
209,BZR,SAGEConv,,mean,4,2000,48.37639093399048,0.9907407407407407,0.985648264355427,0.7901234567901234,0.7224349929449707
210,BZR,SAGEConv,,mean,4,2000,48.63545203208923,1.0,1.0,0.8148148148148148,0.7467166979362101
