index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
188,BZR,GATConv,1.0,mean,3,2200,106.44723796844482,0.9166666666666666,0.861034773077473,0.8641975308641975,0.7689914441275603
189,BZR,GATConv,1.0,mean,3,2200,106.63818430900574,0.9444444444444444,0.9143763213530656,0.8395061728395061,0.7269898885143895
190,BZR,GATConv,1.0,mean,3,2200,105.96736693382265,0.8641975308641975,0.7398540145985402,0.8395061728395061,0.7526427061310783
191,BZR,GATConv,1.0,mean,4,1200,75.8877763748169,0.8827160493827161,0.8150240384615386,0.925925925925926,0.8288732394366197
192,BZR,GATConv,1.0,mean,4,1200,74.6563835144043,0.9228395061728396,0.8775824806927925,0.8148148148148148,0.7266591676040495
193,BZR,GATConv,1.0,mean,4,1200,76.5797426700592,0.9444444444444444,0.9054964998703656,0.7037037037037037,0.6142857142857143
194,BZR,GATConv,1.0,mean,4,1200,76.59955334663391,0.9197530864197532,0.8634949442571946,0.7901234567901234,0.7129455909943716
195,BZR,GATConv,1.0,mean,4,1200,77.3745973110199,0.9537037037037036,0.927409598064256,0.8518518518518519,0.7545454545454544
196,BZR,SAGEConv,,mean,2,1500,29.36286234855652,0.8364197530864198,0.6891776929064022,0.8395061728395061,0.7526427061310782
197,BZR,SAGEConv,,mean,2,1500,29.51431655883789,0.8487654320987654,0.7297748123436196,0.7901234567901234,0.6222222222222222
198,BZR,SAGEConv,,mean,2,1500,30.070963144302368,0.7870370370370371,0.4915277367116246,0.8395061728395061,0.5728194726166329
199,BZR,SAGEConv,,mean,2,1500,28.37034010887146,0.8117283950617284,0.5401047120418847,0.7777777777777778,0.5266233766233765
200,BZR,SAGEConv,,mean,2,1500,29.96096682548523,0.8333333333333334,0.6907522624434389,0.8271604938271605,0.6977611940298507
201,BZR,SAGEConv,,mean,3,1200,29.427238941192627,0.8827160493827161,0.7823812217194569,0.7654320987654321,0.6537682789651293
202,BZR,SAGEConv,,mean,3,1200,28.59522485733032,0.8765432098765432,0.781007096992227,0.7037037037037037,0.5326923076923077
203,BZR,SAGEConv,,mean,3,1200,28.54903769493103,0.8919753086419753,0.8124224629890001,0.8395061728395061,0.711111111111111
204,BZR,SAGEConv,,mean,3,1200,25.82227849960327,0.8981481481481481,0.81801160831305,0.8148148148148148,0.7145877378435519
205,BZR,SAGEConv,,mean,3,1200,24.575031280517575,0.8827160493827161,0.812807881773399,0.8518518518518519,0.6844155844155845
206,BZR,SAGEConv,,mean,4,2000,49.91012167930603,1.0,1.0,0.8765432098765432,0.7954545454545454
207,BZR,SAGEConv,,mean,4,2000,48.69758415222168,1.0,1.0,0.8518518518518519,0.7766544117647058
208,BZR,SAGEConv,,mean,4,2000,49.110005140304565,1.0,1.0,0.8024691358024691,0.7142857142857143
209,BZR,SAGEConv,,mean,4,2000,48.549479484558105,1.0,1.0,0.8518518518518519,0.7857142857142857
210,BZR,SAGEConv,,mean,4,2000,49.34041213989258,0.9691358024691358,0.9529589407050352,0.8271604938271605,0.7136363636363636
